,UserID,Item1,Item2,bitClassification
2187,506,2540,3597,0
2188,6002,2953,3402,1
2189,1891,3433,829,1
2190,1251,57,3697,0
2191,2870,1303,1272,1
2192,59,1277,1584,1
2193,1574,3607,2625,1
2194,3939,3421,2764,1
2195,3149,1190,1840,0
2196,4636,1450,285,1
2197,2782,1969,980,1
2198,1653,2282,3291,0
2199,2792,1651,57,1
2200,5451,2590,485,0
2201,5905,370,2287,1
2202,777,2895,332,0
2203,3868,3378,1191,1
2204,155,2382,65,1
2205,2990,3627,349,1
2206,3847,2035,3261,0
2207,858,3673,2460,0
2208,3318,1743,2335,0
2209,2603,1397,694,0
2210,46,2181,2109,1
2211,5938,1032,2246,1
2212,50,87,2535,1
2213,2161,35,3444,0
2214,4123,3398,1868,0
2215,3199,201,751,1
2216,5236,319,1687,0
2217,1828,923,2379,1
2218,3539,963,285,0
2219,531,3060,260,1
2220,1204,1062,1188,0
2221,4543,1123,948,1
2222,146,2752,388,1
2223,4283,682,2261,1
2224,880,2163,458,0
2225,4850,641,1807,0
2226,5387,1357,2335,0
2227,1563,3605,1996,0
2228,1536,2673,1503,1
2229,1027,1880,672,0
2230,5537,1553,466,1
2231,2066,274,1476,0
2232,4961,1399,3170,0
2233,622,2106,403,0
2234,223,3292,2847,0
2235,3005,1681,650,1
2236,2841,692,406,1
2237,404,388,282,0
2238,4886,218,3103,0
2239,3871,138,988,1
2240,3465,205,3127,1
2241,742,2769,3314,1
2242,3575,2796,1741,0
2243,1765,1782,2134,0
2244,4470,353,598,0
2245,828,840,1136,1
2246,974,1476,161,1
2247,2531,1662,1144,0
2248,3541,76,2990,1
2249,990,3249,3241,1
2250,917,3233,1182,0
2251,2899,2338,3480,0
2252,3732,1869,2208,0
2253,4226,2011,2935,1
2254,1346,750,2643,1
2255,3690,3541,3521,0
2256,400,2811,2317,1
2257,1344,539,1861,0
2258,4899,2176,50,1
2259,4305,3289,538,1
2260,369,295,2626,1
2261,4488,2565,3246,1
2262,1599,2738,3514,0
2263,4497,380,2738,1
2264,1726,1206,2909,1
2265,5864,3582,2659,1
2266,1683,3163,1833,0
2267,876,3276,1927,0
2268,4163,1743,2324,0
2269,4538,241,3532,0
2270,3576,349,454,0
2271,1741,1134,2793,1
2272,2305,1284,1755,1
2273,1658,108,3586,0
2274,3456,2626,2077,1
2275,1546,2315,1338,1
2276,4018,1739,2417,1
2277,79,3687,3468,0
2278,2379,2153,2135,1
2279,2718,3500,279,0
2280,5923,1886,1304,0
2281,4901,3671,1965,0
2282,2965,606,3179,0
2283,5946,1957,1710,1
2284,3642,2942,532,1
2285,4437,3062,448,0
2286,6007,2664,3170,0
2287,1368,341,2005,1
2288,835,643,639,1
2289,5122,2261,3659,0
2290,734,1076,18,1
2291,293,2270,475,1
2292,3177,2408,3511,1
2293,2952,3003,2725,0
2294,4802,1834,529,0
2295,3814,1007,1024,0
2296,466,1524,2414,0
2297,5394,1797,149,1
2298,1997,2704,3575,1
2299,5330,269,1227,1
2300,5965,3436,2234,0
2301,699,3429,1551,0
2302,687,3016,453,0
2303,802,3557,2290,0
2304,2299,2908,1543,0
2305,4574,3223,3064,1
2306,1348,2402,3166,0
2307,4228,1341,2780,1
2308,4903,3494,2021,0
2309,1697,2718,3233,1
2310,2094,3044,2524,1
2311,2076,2908,2584,1
2312,4269,792,1040,1
2313,1020,2730,962,1
2314,1092,1834,639,1
2315,951,3402,3060,0
2316,3219,3095,307,1
2317,2540,2744,3634,1
2318,2954,2416,3163,1
2319,412,1175,208,0
2320,4452,3533,2563,1
2321,5908,3243,223,1
2322,5307,2099,1336,0
2323,3524,197,133,0
2324,3038,406,2790,0
2325,4568,2880,267,0
2326,1065,1561,701,1
2327,6032,3181,2248,1
2328,3626,304,1550,1
2329,3771,1095,264,0
2330,5721,2068,1849,1
2331,3462,1535,876,1
2332,4546,3666,452,0
2333,2597,2705,1699,0
2334,5562,2990,3072,0
2335,1617,3424,220,1
2336,1067,1,6,1
2337,1535,3671,2405,0
2338,1734,706,3409,1
2339,1529,94,542,1
2340,5278,3158,2094,0
2341,1898,236,1712,1
2342,2514,1549,1236,1
2343,1732,183,359,0
2344,201,716,650,1
2345,1156,405,3222,0
2346,2799,3005,157,0
2347,5098,3513,2564,0
2348,3951,1338,783,0
2349,1809,654,462,0
2350,2431,3411,2372,1
2351,376,1874,3031,0
2352,5529,1693,1561,0
2353,4605,3661,1617,1
2354,2856,630,1730,0
2355,929,3604,2698,0
2356,996,1910,2496,0
2357,633,2175,1916,0
2358,2027,855,3592,0
2359,2576,2375,2244,0
2360,3235,3620,3020,1
2361,543,3541,2324,0
2362,1287,260,3409,0
2363,1510,2456,294,1
2364,2999,2877,1692,1
2365,919,948,2571,0
2366,5035,634,537,0
2367,274,3509,839,0
2368,3976,1734,3172,1
2369,4359,3500,1234,0
2370,5918,460,2528,0
2371,3703,697,2524,1
2372,962,2873,2993,1
2373,5850,2704,127,1
2374,2318,3211,1007,1
2375,3601,1281,1170,0
2376,1103,354,1112,1
2377,5361,3500,3657,0
2378,2165,2985,3634,0
2379,614,2430,3044,0
2380,2955,334,1455,0
2381,3035,548,700,1
2382,44,690,763,1
2383,822,2563,2110,0
2384,348,564,91,0
2385,240,1628,2299,1
2386,5868,1635,696,1
2387,2908,2323,3003,1
2388,4077,1265,2841,1
2389,4138,2410,1601,1
2390,1648,1707,1532,0
2391,1919,3072,738,0
2392,2926,1864,1190,1
2393,2169,1153,1693,1
2394,2258,210,3270,0
2395,5888,2689,1990,1
2396,3504,2072,2717,1
2397,1675,2958,1253,1
2398,1174,2675,1866,0
2399,4140,3219,221,0
2400,642,1360,1788,0
2401,2690,3110,886,0
2402,2934,14,2971,0
2403,2511,732,1424,1
2404,5920,3631,507,1
2405,5153,2581,2936,1
2406,1543,3417,1221,1
2407,4523,1198,314,1
2408,2948,299,721,0
2409,4357,253,3614,1
2410,1998,2785,3209,1
2411,5867,1087,1205,0
2412,2360,331,1886,1
2413,4599,2926,2580,1
2414,4580,1237,3666,1
2415,5974,3077,815,0
2416,3485,648,1908,0
2417,2855,1158,8,1
2418,1538,3115,2774,0
2419,3056,433,1816,0
2420,2289,2524,776,0
2421,1289,1662,631,0
2422,5042,3595,2332,0
2423,2983,2167,3381,0
2424,4317,224,538,1
2425,2411,1498,389,0
2426,5591,1858,2914,1
2427,5737,298,2821,1
2428,587,3305,3037,1
2429,193,1272,2284,0
2430,4690,320,1841,0
2431,82,3137,1036,0
2432,5359,3635,2784,0
2433,4611,1509,240,1
2434,419,749,3288,1
2435,1735,2121,457,0
2436,820,1253,2262,0
2437,3645,3163,1146,0
2438,1988,3595,632,0
2439,3350,2401,292,0
2440,1887,3231,3253,0
2441,2453,2026,161,1
2442,2773,2399,3620,1
2443,4559,1830,2140,0
2444,5008,2125,1729,0
2445,4613,4,18,1
2446,2839,1557,2913,1
2447,3549,2693,1066,1
2448,154,2124,3666,1
2449,3780,482,3635,1
2450,5362,112,842,1
2451,2985,1352,3237,1
2452,188,3385,1968,0
2453,785,588,3618,1
2454,3156,307,2944,0
2455,3349,421,520,0
2456,1541,995,1431,1
2457,631,1095,223,0
2458,119,242,1692,0
2459,2958,2077,2016,0
2460,1654,56,2230,0
2461,641,1617,2987,1
2462,2749,1164,2407,0
2463,5343,13,240,1
2464,86,65,868,0
2465,2001,3391,476,1
2466,1086,60,1955,0
2467,1869,1557,96,0
2468,1316,1888,2737,0
2469,447,1782,1941,0
2470,1845,403,788,1
2471,2349,2102,64,0
2472,656,2377,1492,1
2473,4577,287,747,0
2474,5583,3255,2867,0
2475,1501,523,2805,1
2476,638,1323,3523,1
2477,6008,2191,2141,1
2478,3511,2514,1659,1
2479,2692,307,1798,0
2480,3495,1289,2054,0
2481,1275,1573,1476,1
2482,797,3497,2062,0
2483,5993,1285,768,0
2484,1801,1365,336,0
2485,2342,3023,3467,0
2486,2536,3604,1290,0
2487,1550,1239,2934,0
2488,5847,601,3070,0
2489,5526,2688,2878,0
2490,2947,2916,2411,1
2491,4646,2099,2957,0
2492,3622,139,3605,1
2493,277,3583,2749,1
2494,4694,741,1890,0
2495,4816,3509,3411,0
2496,295,507,2685,0
2497,5712,2106,3405,0
2498,5243,695,274,1
2499,4147,3060,3112,1
2500,4146,1998,307,1
2501,5859,1849,1075,1
2502,5365,2842,2963,0
2503,2311,2182,1090,0
2504,377,3269,3393,1
2505,5857,209,1275,0
2506,5964,3526,1381,1
2507,4697,1068,1910,1
2508,5284,2705,2334,0
2509,628,814,1375,0
2510,3911,1147,1381,0
2511,3797,2071,288,1
2512,5518,2987,406,1
2513,5875,2282,1965,0
2514,4090,149,2252,1
2515,3733,900,1900,1
2516,149,1237,1778,0
2517,736,775,467,0
2518,5272,10,1066,1
2519,2212,1748,842,1
2520,1,2793,2100,0
2521,2535,2997,45,1
2522,1079,2507,3654,0
2523,921,1824,1344,1
2524,3736,2287,1708,0
2525,4155,945,3009,1
2526,4924,77,1888,1
2527,2524,2580,745,0
2528,2073,905,2265,1
2529,2548,2013,3077,0
2530,5530,240,3051,0
2531,5539,2869,2924,1
2532,3244,847,2400,1
2533,1318,2160,3098,1
2534,5746,2377,2411,1
2535,1800,2491,1032,0
2536,5991,1786,1129,0
2537,5937,1028,3523,1
2538,3604,127,3510,0
2539,3366,222,1200,0
2540,4617,1265,3084,0
2541,3364,3180,2775,0
2542,2296,1768,2150,0
2543,3442,3291,220,1
2544,5414,1380,2282,1
2545,4409,1004,3545,1
2546,2930,1344,2616,0
2547,394,266,42,0
2548,3371,1452,91,1
2549,4665,1630,1462,1
2550,3267,829,3459,0
2551,3679,2824,1061,0
2552,2454,2760,232,0
2553,1369,359,2194,0
2554,4442,3003,2844,0
2555,3832,1086,2192,0
2556,2235,2515,2983,1
2557,2613,3016,3003,1
2558,3190,1631,1787,0
2559,3002,319,2915,0
2560,4334,1380,442,0
2561,2778,639,2988,0
2562,4424,221,235,1
2563,4575,2623,1253,1
2564,473,841,51,0
2565,3861,1555,2344,0
2566,235,140,2797,1
2567,5987,1647,1380,1
2568,2338,2866,708,1
2569,5326,1775,242,1
2570,2021,2673,1424,1
2571,3270,3041,261,1
2572,3557,2114,3411,1
2573,2430,1622,990,0
2574,4653,1154,446,0
2575,4842,1394,906,0
2576,4310,734,61,0
2577,4768,295,1254,1
2578,3463,117,2871,1
2579,4996,2205,762,1
2580,938,960,1723,1
2581,1839,2375,1391,0
2582,1575,3705,363,0
2583,182,2381,1441,0
2584,1213,2136,3003,1
2585,1488,2469,3604,1
2586,1948,139,66,1
2587,3285,1516,1236,1
2588,1279,1657,547,1
2589,2523,1648,177,1
2590,4074,3145,1451,0
2591,2534,3022,2408,1
2592,1896,583,1522,1
2593,5789,660,775,1
2594,529,2432,2470,0
2595,4067,3209,3308,0
2596,4398,2795,3567,1
2597,2157,226,1462,1
2598,4415,2144,3523,1
2599,569,2320,2521,0
2600,5009,2687,1133,1
2601,101,2993,3380,0
2602,5536,532,2878,0
2603,5672,292,874,0
2604,5835,814,818,0
2605,3612,2221,2436,0
2606,4119,1706,1148,0
2607,3020,864,684,1
2608,6029,3184,2638,1
2609,937,3137,3282,0
2610,5523,570,115,1
2611,1797,1399,2215,1
2612,2343,655,3071,1
2613,3195,2583,1251,1
2614,2962,508,1686,0
2615,755,2520,161,1
2616,651,634,934,0
2617,2501,1075,349,0
2618,903,2429,2827,1
2619,645,3690,3113,1
2620,814,985,61,1
2621,823,1068,1906,0
2622,6010,3118,2483,0
2623,1779,127,3296,0
2624,2478,1172,2408,0
2625,2130,3028,1199,0
2626,1725,764,2329,1
2627,2286,2797,984,0
2628,4457,3420,2270,1
2629,2264,752,2282,1
2630,1187,642,1310,1
2631,2088,410,1819,0
2632,4730,2961,408,1
2633,261,2234,2258,1
2634,5304,3598,1087,1
2635,5191,3158,3096,0
2636,2484,2705,2144,0
2637,984,1075,414,0
2638,3611,1347,2218,1
2639,3412,1977,2993,1
2640,2701,688,236,0
2641,3233,3136,2766,1
2642,4052,1281,30,0
2643,471,3373,2872,0
2644,2459,1886,2013,1
2645,2649,3246,1604,0
2646,4744,732,1601,1
2647,1245,3292,3235,1
2648,4222,1136,1784,1
2649,1284,1743,48,0
2650,1270,3589,1662,0
2651,5482,2211,2368,0
2652,4154,436,2080,1
2653,3630,2659,2063,0
2654,4088,473,3624,0
2655,1923,2163,2534,0
2656,3435,65,557,1
2657,1894,3007,1268,1
2658,2303,28,1068,1
2659,1447,3105,736,1
2660,4809,1223,3664,0
2661,2828,2524,750,0
2662,5493,721,3125,0
2663,831,2953,1249,0
2664,3902,156,2433,1
2665,2919,1038,2697,1
2666,3802,1403,3461,1
2667,2363,1086,3283,0
2668,1856,1867,706,1
2669,2723,124,992,0
2670,4515,2756,3523,1
2671,2748,2980,379,0
2672,1859,202,824,0
2673,2571,298,279,1
2674,4117,3243,274,1
2675,2898,2630,1019,1
2676,5610,2895,145,0
2677,752,2793,1865,0
2678,1288,1803,1341,1
2679,3560,1201,1287,0
2680,5063,604,2355,1
2681,1985,2358,3667,1
2682,1551,630,1786,0
2683,1126,668,3533,0
2684,5082,1127,60,1
2685,4586,2907,830,0
2686,5992,2610,2580,1
2687,5246,1012,532,1
2688,5861,1611,2212,0
2689,1511,541,1511,0
2690,3096,3335,2534,0
2691,3130,721,2491,1
2692,3959,2928,50,1
2693,4836,3523,3370,0
2694,5179,3418,3429,1
2695,888,2327,2684,0
2696,1117,733,3692,0
2697,5815,3534,540,1
2698,4219,1015,2056,1
2699,1626,1673,3687,1
2700,5234,3441,3359,0
2701,5151,127,2353,0
2702,775,909,3704,1
2703,5558,3500,2675,0
2704,3977,3393,709,0
2705,4325,2017,3142,1
2706,3075,430,1399,1
2707,1435,1931,1833,1
2708,2737,1529,3163,0
2709,5226,449,3061,0
2710,4265,2369,782,1
2711,2785,126,3529,0
2712,646,2696,3297,1
2713,3625,3288,3062,1
2714,1986,3378,1986,1
2715,872,299,1410,0
2716,3720,1631,663,0
2717,5854,3241,371,0
2718,526,1666,458,1
2719,2074,769,476,1
2720,1757,1861,3297,1
2721,3289,532,2655,0
2722,4264,2517,1386,1
2723,5700,240,1503,1
2724,5044,1307,2099,1
2725,5261,543,1329,1
2726,3616,846,3154,1
2727,3070,732,2167,1
2728,756,1774,405,1
2729,5047,2239,3422,1
2730,217,3023,2461,0
2731,2516,564,3652,1
2732,55,2394,834,0
2733,1042,1494,1079,0
2734,4528,751,1839,0
2735,4741,2587,2709,0
2736,4207,3597,2840,0
2737,5588,2708,952,1
2738,1341,2194,2798,0
2739,3665,2703,57,1
2740,4465,1786,1833,1
2741,4654,521,1874,1
2742,117,1411,1726,1
2743,34,25,3594,0
2744,3806,3264,2409,1
2745,3749,2794,3642,0
2746,4634,1753,3371,1
2747,483,597,3009,1
2748,3718,1439,1869,0
2749,3324,366,1373,1
2750,5668,1791,3445,0
2751,1280,1638,2135,1
2752,4516,192,2465,0
2753,1955,1239,2827,1
2754,1218,2176,53,0
2755,5578,257,2333,1
2756,2969,2906,3102,1
2757,1401,2747,2705,1
2758,1239,1701,814,1
2759,5627,3188,1068,1
2760,3049,2888,897,0
2761,5040,186,1712,1
2762,435,920,2978,0
2763,1552,1603,778,0
2764,4152,1622,1811,0
2765,4405,1942,449,1
2766,2705,539,870,0
2767,422,1486,645,0
2768,4200,2050,1199,0
2769,2204,1707,1953,0
2770,344,2604,3069,1
2771,753,498,1782,1
2772,2065,1220,334,1
2773,5874,557,870,0
2774,4423,2993,2683,0
2775,3769,569,1755,0
2776,4639,2941,2861,1
2777,148,287,959,0
2778,3051,1690,3284,0
2779,1692,522,60,1
2780,5240,2013,2202,0
2781,5521,313,3510,0
2782,1498,1332,2993,1
2783,5699,188,1584,1
2784,1902,2771,1399,1
2785,1343,2772,1105,0
2786,3899,281,2220,0
2787,5467,2163,2042,0
2788,5547,2460,299,1
2789,5417,246,1003,1
2790,4974,391,3621,0
2791,731,2541,1075,1
2792,2570,3359,1872,0
2793,4079,60,2992,0
2794,3012,2725,841,1
2795,5661,580,287,0
2796,4860,231,287,1
2797,5512,1438,1478,0
2798,3224,3351,2705,1
2799,4271,2313,1622,1
2800,2082,2843,557,1
2801,3266,648,3692,0
2802,64,123,1661,1
2803,4874,1208,1109,1
2804,2114,2452,479,1
2805,4019,574,3391,1
2806,3770,77,2493,1
2807,3804,2981,2431,1
2808,722,1344,1700,0
2809,5248,674,3523,1
2810,4403,3127,2236,0
2811,5420,3126,814,1
2812,2711,2915,1495,1
2813,2160,2491,2499,0
2814,3004,3015,2582,1
2815,164,1253,2840,0
2816,4215,2101,1230,0
2817,1669,1751,3467,1
2818,1128,2441,1642,1
2819,5626,3247,803,1
2820,3405,319,515,0
2821,3133,3477,449,0
2822,4366,1380,699,0
2823,4950,2538,1893,0
2824,3477,1586,2490,1
2825,1627,1117,2865,0
2826,4129,2467,2796,0
2827,5836,423,1775,0
2828,4863,1163,1036,1
2829,3958,643,241,1
2830,4185,378,1603,1
2831,4164,138,2058,0
2832,3547,2263,694,0
2833,769,504,3064,1
2834,1703,1707,1796,0
2835,2921,2797,3304,0
2836,4105,1930,3676,0
2837,2677,2697,2878,0
2838,2101,473,2260,0
2839,3138,2016,2515,0
2840,786,34,2938,1
2841,2859,2262,730,0
2842,4648,2483,195,1
2843,2594,604,3227,0
2844,1945,3479,370,1
2845,3680,1221,1011,0
2846,2800,3035,2555,0
2847,771,154,853,0
2848,3505,842,2151,0
2849,2315,3681,1091,1
2850,4502,3410,1175,1
2851,4683,3402,2394,0
2852,1742,2849,3346,1
2853,750,2091,3148,1
2854,2953,1364,2518,1
2855,1219,2394,1594,1
2856,804,835,2371,1
2857,3960,2730,643,0
2858,5775,2778,2164,1
2859,2826,1781,1898,1
2860,5352,1313,2594,0
2861,2019,2306,329,0
2862,2470,312,3706,0
2863,221,637,2246,1
2864,5745,1604,499,1
2865,4591,161,1555,0
2866,5783,2798,381,0
2867,4678,727,1439,1
2868,2601,3249,2693,0
2869,3971,3057,2877,0
2870,3801,116,266,1
2871,4498,2491,2929,0
2872,5912,603,237,0
2873,3774,3144,2261,0
2874,1483,3676,770,0
2875,3185,2935,869,0
2876,1431,485,2357,0
2877,4657,73,3062,1
2878,387,290,1807,0
2879,1151,3157,3226,1
2880,4679,1569,733,1
2881,4664,1028,1247,0
2882,4126,2578,2435,0
2883,2950,2067,888,1
2884,4609,3578,2013,1
2885,5345,1601,1663,0
2886,4346,3365,2320,0
2887,355,2476,1091,1
2888,5064,1281,356,0
2889,1521,1370,1930,1
2890,4873,2864,473,1
2891,4473,1471,2066,1
2892,1006,2705,2610,0
2893,3528,1248,914,1
2894,4970,2090,2722,0
2895,2885,2861,1341,0
2896,1874,2740,3539,0
2897,582,2704,2772,1
2898,6035,1703,2272,1
2899,1268,2316,2507,1
2900,2193,1733,2433,0
2901,4746,1732,3523,1
2902,1721,2858,549,0
2903,5132,1560,3315,0
2904,5511,60,2978,0
2905,3922,3334,2144,0
2906,1052,244,235,0
2907,3192,1634,2379,1
2908,5233,3118,1542,0
2909,1560,3321,492,1
2910,5318,2537,290,1
2911,13,2990,2735,1
2912,3556,1137,1375,1
2913,5513,2213,2102,1
2914,1596,1604,176,0
2915,132,1934,2697,1
2916,211,817,2523,0
2917,5463,117,645,1
2918,2675,1360,244,1
2919,5065,2789,3284,1
2920,2657,3640,3010,0
2921,5477,1770,562,1
2922,952,127,200,0
2923,5890,2263,2791,0
2924,2876,33,986,1
2925,3179,2458,1102,1
2926,5599,2602,29,0
2927,3778,584,2990,1
2928,2798,802,3610,1
2929,18,3025,1971,0
2930,2276,3157,3407,1
2931,5933,2815,1553,0
2932,4300,662,2705,1
2933,5253,1087,343,0
2934,843,2263,87,0
2935,3921,1066,1571,0
2936,5351,3654,320,1
2937,5531,1712,127,1
2938,3450,287,580,0
2939,5141,2928,1015,1
2940,4175,2744,1014,0
2941,5286,150,1498,1
2942,3565,2830,1524,1
2943,1379,1324,656,0
2944,2261,3238,729,0
2945,1873,1339,22,0
2946,783,2883,1346,0
2947,4068,1174,2080,1
2948,359,3479,2990,1
2949,1928,1650,2037,1
2950,5207,3029,959,1
2951,960,2185,2538,1
2952,1600,2209,2141,0
2953,4788,3652,1854,0
2954,1539,734,3338,0
2955,2038,2882,299,1
2956,626,2422,1589,0
2957,3073,2182,75,1
2958,3903,431,3158,1
2959,264,1229,2102,1
2960,4651,1707,3625,0
2961,5348,235,296,0
2962,1746,98,1266,1
2963,1243,2031,3537,1
2964,5242,192,3480,0
2965,5413,2930,1688,1
2966,5889,876,1016,0
2967,2015,2605,3205,0
2968,3548,2688,557,1
2969,580,2087,3666,1
2970,57,2176,602,1
2971,5271,854,3412,0
2972,1493,1022,129,1
2973,3308,1081,1739,0
2974,2158,257,2105,1
2975,5635,1290,1048,0
2976,395,1154,249,1
2977,556,1670,2628,0
2978,3503,2615,1784,1
2979,821,641,2948,0
2980,2153,2963,1631,1
2981,5219,241,59,0
2982,5357,2246,2908,0
2983,2744,3146,3549,1
2984,5976,108,1130,0
2985,3055,1055,1888,1
2986,2722,1584,527,0
2987,592,2250,1400,1
2988,1565,3372,21,1
2989,5287,1444,199,1
2990,5385,1221,172,0
2991,2504,1642,1701,0
2992,3107,3035,2395,0
2993,2044,2617,2367,1
2994,3964,726,246,0
2995,4506,1327,1896,1
2996,2035,3652,3246,0
2997,1935,769,639,1
2998,552,2196,435,1
2999,1171,983,2220,1
3000,1731,1594,3595,1
3001,1903,1257,1896,0
3002,1249,541,143,0
3003,5178,101,2570,1
3004,4614,1360,764,0
3005,4779,3402,2685,0
3006,3555,634,2005,0
3007,2369,2626,764,0
3008,2385,2308,1415,0
3009,1639,2440,675,1
3010,1764,3330,1225,1
3011,3784,405,3348,0
3012,2330,1733,267,0
3013,2978,2681,923,0
3014,5757,3321,2875,0
3015,5623,2990,1287,0
3016,1430,1102,3396,0
3017,1544,292,3239,0
3018,6016,742,3085,1
3019,5363,2697,212,0
3020,3316,2800,2434,0
3021,603,1128,2352,0
3022,942,2386,1443,0
3023,3758,1672,1810,1
3024,3754,2471,1855,0
3025,4631,1868,2592,1
3026,1274,651,3073,0
3027,676,1431,1871,0
3028,3008,1462,375,1
3029,4536,2697,645,0
3030,1849,1327,1253,1
3031,2542,1413,1273,1
3032,6018,3127,241,1
3033,6006,3204,2447,1
3034,3705,1437,515,0
3035,159,166,1703,0
3036,2234,2620,3486,1
3037,3406,1267,2562,0
3038,176,3527,583,1
3039,4199,447,2855,1
3040,3346,3346,1201,1
3041,3373,1704,1385,1
3042,4125,24,290,1
3043,1258,330,39,1
3044,4345,2117,3145,1
3045,2126,1627,28,1
3046,997,809,2827,1
3047,2698,1843,2261,1
3048,3099,955,464,0
3049,5020,2097,1695,1
3050,3152,884,3644,0
3051,2099,390,1070,0
3052,2940,1397,26,0
3053,2592,2932,959,1
3054,4991,849,299,1
3055,3755,1271,11,0
3056,905,355,2608,1
3057,3653,1112,1816,0
3058,1748,2582,549,0
3059,3292,1956,3446,0
3060,1168,224,3523,1
3061,2703,260,2375,0
3062,1059,2846,2438,1
3063,3614,1794,920,1
3064,5794,3605,3376,0
3065,5716,2568,1385,1
3066,3970,1683,1838,0
3067,1686,313,3604,0
3068,845,80,3062,1
3069,621,1270,2445,1
3070,3773,2936,2224,0
3071,2622,841,2327,0
3072,3140,406,2071,0
3073,1714,1336,3280,1
3074,5356,2241,380,1
3075,3203,2907,2909,1
3076,5769,1002,3335,0
3077,2753,702,2091,1
3078,4322,2788,2705,1
3079,2390,2855,3436,1
3080,596,2880,1138,0
3081,3650,3604,1268,1
3082,2345,842,809,0
3083,4235,1465,2270,1
3084,2630,3016,3104,0
3085,4257,3118,2890,0
3086,5524,3441,1726,1
3087,916,3398,1004,0
3088,4136,1517,2183,1
3089,2936,2369,222,1
3090,195,1275,114,0
3091,2813,3154,2278,0
3092,1005,1461,329,0
3093,5187,3009,2057,0
3094,368,2261,390,0
3095,2350,755,423,1
3096,6013,1631,2600,0
3097,4148,682,782,0
3098,3436,1095,2118,0
3099,3066,2525,3682,0
3100,4621,307,33,0
3101,1335,73,2990,1
3102,4789,943,2742,0
3103,2497,408,1728,0
3104,1754,3533,3069,1
3105,1506,937,1431,0
3106,3947,428,3078,0
3107,4003,3003,753,0
3108,318,1686,1642,1
3109,803,2908,3023,1
3110,3572,2520,2463,0
3111,5742,1639,958,0
3112,711,1929,2644,0
3113,98,3164,654,1
3114,488,2626,1630,0
3115,2883,1760,2899,1
3116,3019,1876,406,1
3117,2156,709,1708,1
3118,1433,241,3104,0
3119,5157,249,3148,0
3120,1159,2327,1935,0
3121,2949,521,1701,1
3122,1983,988,2720,0
3123,5644,596,3158,1
3124,4900,3284,2960,0
3125,4393,605,3292,1
3126,2216,3348,273,0
3127,1761,640,339,1
3128,5652,2940,3437,0
3129,4529,335,1011,1
3130,1398,1112,1202,0
3131,4740,3330,1509,1
3132,4485,129,2686,0
3133,3537,1235,3484,0
3134,3261,3134,1246,1
3135,6009,557,136,0
3136,5862,557,2871,0
3137,1926,2830,1438,1
3138,2104,359,955,0
3139,5618,730,2947,0
3140,1490,2317,2626,1
3141,5340,100,2738,1
3142,5194,1848,1556,0
3143,1371,423,191,0
3144,1252,2871,264,0
3145,2118,3376,2745,1
3146,5092,56,557,1
3147,317,2287,1923,0
3148,5735,1411,2143,1
3149,4303,2558,44,1
3150,1364,2329,532,1
3151,469,2400,3598,1
3152,630,2749,937,1
3153,5197,1873,126,1
3154,5211,1201,1221,1
3155,1012,986,1316,0
3156,1290,85,1294,0
3157,4404,3228,249,1
3158,3594,339,287,1
3159,3666,375,1604,0
3160,4397,2795,3652,1
3161,4761,3187,129,1
3162,4510,2657,129,0
3163,5728,240,1189,1
3164,2928,2480,473,1
3165,2730,1556,477,0
3166,5336,1800,2410,1
3167,714,1639,2272,0
3168,669,2076,675,1
3169,4112,2993,2271,0
3170,301,1277,287,1
3171,3076,111,3208,1
3172,5944,3066,3328,1
3173,2233,1833,703,0
3174,3908,871,361,1
3175,5410,1796,3312,1
3176,278,1902,2524,1
3177,1312,647,1582,0
3178,4362,1743,533,0
3179,609,2100,3317,1
3180,6034,1268,1301,0
3181,1113,64,1949,1
3182,5574,95,2888,0
3183,4278,2892,326,1
3184,2760,1936,639,1
3185,476,2184,2507,0
3186,5792,1524,342,0
3187,4830,3477,440,0
3188,5855,934,528,1
3189,1347,2706,647,1
3190,5300,948,3329,0
3191,637,2348,2272,1
3192,2646,1989,833,1
3193,1058,2868,3350,1
3194,3449,261,636,0
3195,896,1002,1224,0
3196,3588,2886,374,0
3197,5006,800,3032,1
3198,1971,1164,853,0
3199,4564,3651,1994,1
3200,2755,1439,1405,0
3201,1569,1759,662,0
3202,3432,937,981,1
3203,1050,2839,3541,1
3204,4247,2771,2567,1
3205,5183,1183,2979,0
3206,388,3352,3176,0
3207,5283,25,2511,0
3208,511,1825,1343,0
3209,859,1600,3321,1
3210,1198,2832,2390,1
3211,4071,955,3028,1
3212,610,1268,2252,0
3213,1865,3098,3449,0
3214,5779,1501,2443,1
3215,1961,580,1303,0
3216,1465,1879,2665,1
3217,3667,1760,1543,0
3218,2097,1185,676,1
3219,2210,602,329,0
3220,1548,1487,856,0
3221,161,1253,3604,0
3222,1148,473,2350,0
3223,904,464,2216,0
3224,2704,2260,726,1
3225,1555,2965,2475,0
3226,1770,2993,2069,0
3227,1954,3465,3229,0
3228,175,2564,2705,1
3229,4764,2935,3429,0
3230,4994,2524,1237,0
3231,3240,2983,1544,0
3232,4521,2971,3471,0
3233,1743,1267,1299,1
3234,3807,3620,3627,0
3235,4831,3337,2809,0
3236,3559,2335,510,1
3237,1116,3074,2425,1
3238,287,1969,1816,1
3239,2079,2095,641,1
3240,5421,565,841,0
3241,4526,420,1354,1
