,UserID,Item1,Item2,bitClassification
2187,506,1203,776,0
2188,6002,241,538,1
2189,1891,1957,2555,0
2190,1251,833,639,1
2191,2870,1921,838,1
2192,59,1767,127,1
2193,1574,278,2063,0
2194,3939,1560,867,0
2195,3149,3640,1524,1
2196,4636,828,3354,0
2197,2782,3673,1003,1
2198,1653,1776,2641,1
2199,2792,2240,2587,0
2200,5451,3671,1794,0
2201,5905,1594,313,1
2202,777,25,349,0
2203,3868,398,2693,1
2204,155,980,630,1
2205,2990,1760,855,1
2206,3847,1152,895,0
2207,858,948,671,1
2208,3318,2462,299,0
2209,2603,1349,557,1
2210,46,2602,3373,0
2211,5938,453,3400,0
2212,50,320,3015,0
2213,2161,1698,691,0
2214,4123,2766,811,0
2215,3199,2643,786,1
2216,5236,3537,292,0
2217,1828,2333,1075,1
2218,3539,2276,244,0
2219,531,2218,3233,0
2220,1204,2744,406,1
2221,4543,14,1387,0
2222,146,1116,2638,0
2223,4283,974,1287,1
2224,880,541,3437,1
2225,4850,3444,2359,0
2226,5387,838,2621,0
2227,1563,2892,2993,1
2228,1536,1553,2609,1
2229,1027,298,614,1
2230,5537,1911,767,0
2231,2066,3015,2936,0
2232,4961,710,781,0
2233,622,3673,2626,1
2234,223,2986,3230,0
2235,3005,2491,814,1
2236,2841,3117,129,0
2237,404,1629,1310,0
2238,4886,2656,2468,0
2239,3871,1498,2220,1
2240,3465,2379,1930,0
2241,742,476,135,1
2242,3575,2431,2344,0
2243,1765,782,937,0
2244,4470,2652,1782,0
2245,828,314,1946,1
2246,974,2768,1487,0
2247,2531,3064,895,0
2248,3541,2241,1397,1
2249,990,1524,371,1
2250,917,2491,3675,1
2251,2899,2016,2730,1
2252,3732,2973,3255,1
2253,4226,3369,3666,1
2254,1346,359,1900,1
2255,3690,782,1611,1
2256,400,3151,2476,1
2257,1344,2030,1361,1
2258,4899,1438,1130,0
2259,4305,1503,1693,1
2260,369,3088,1171,0
2261,4488,281,2793,1
2262,1599,2431,361,0
2263,4497,1809,2304,1
2264,1726,1535,1907,1
2265,5864,847,1023,1
2266,1683,3555,1158,1
2267,876,60,2867,0
2268,4163,1019,3436,0
2269,4538,152,183,1
2270,3576,3687,2704,0
2271,1741,1200,1639,1
2272,2305,982,3005,1
2273,1658,1965,1164,1
2274,3456,1848,2637,0
2275,1546,1888,900,0
2276,4018,1938,2073,0
2277,79,420,1330,0
2278,2379,568,2214,0
2279,2718,2889,3016,1
2280,5923,3324,1631,1
2281,4901,1611,1661,1
2282,2965,3636,648,1
2283,5946,2840,2862,1
2284,3642,3118,1201,0
2285,4437,2111,2194,1
2286,6007,1307,2530,0
2287,1368,2016,745,1
2288,835,60,700,0
2289,5122,1011,60,1
2290,734,2110,1598,1
2291,293,3671,2181,0
2292,3177,249,1320,1
2293,2952,2458,2192,1
2294,4802,405,1361,0
2295,3814,2261,1075,0
2296,466,40,1462,1
2297,5394,2074,2709,1
2298,1997,2880,1743,0
2299,5330,49,127,1
2300,5965,539,2450,1
2301,699,1594,550,1
2302,687,406,1553,0
2303,802,591,483,0
2304,2299,2936,1003,0
2305,4574,1577,2608,1
2306,1348,2411,1397,1
2307,4228,773,129,1
2308,4903,309,3402,0
2309,1697,2107,2288,1
2310,2094,828,1835,1
2311,2076,2248,127,1
2312,4269,3246,3509,0
2313,1020,406,779,0
2314,1092,3604,25,0
2315,951,2272,406,1
2316,3219,2248,2524,1
2317,2540,2462,1833,0
2318,2954,255,2471,0
2319,412,3535,1772,0
2320,4452,2073,2859,0
2321,5908,2329,129,1
2322,5307,3689,2789,0
2323,3524,3246,1438,1
2324,3038,2246,449,0
2325,4568,91,3028,1
2326,1065,749,423,1
2327,6032,3422,3117,0
2328,3626,3595,3314,1
2329,3771,3058,2524,1
2330,5721,3429,1066,0
2331,3462,2102,2802,0
2332,4546,565,2255,0
2333,2597,2430,2605,1
2334,5562,1462,3564,0
2335,1617,2102,540,0
2336,1067,2985,126,0
2337,1535,2149,833,0
2338,1734,2665,2409,1
2339,1529,557,2858,0
2340,5278,2248,1529,1
2341,1898,3652,1630,0
2342,2514,2827,220,1
2343,1732,2599,1782,1
2344,201,1692,1997,0
2345,1156,491,463,1
2346,2799,2462,1768,0
2347,5098,937,2220,1
2348,3951,2288,2419,0
2349,1809,451,1831,1
2350,2431,3625,2643,1
2351,376,2984,312,0
2352,5529,2335,1704,1
2353,4605,2880,700,0
2354,2856,1201,1462,1
2355,929,565,1986,0
2356,996,3244,3698,1
2357,633,500,736,0
2358,2027,3604,3115,1
2359,2576,1011,1996,0
2360,3235,91,2861,0
2361,543,143,2870,1
2362,1287,3068,1874,1
2363,1510,285,2304,0
2364,2999,1237,192,1
2365,919,1791,2090,1
2366,5035,3689,1986,0
2367,274,3138,2524,1
2368,3976,2699,647,1
2369,4359,324,1253,1
2370,5918,406,2088,0
2371,3703,2986,1253,1
2372,962,1037,689,0
2373,5850,2977,1601,1
2374,2318,3667,3373,1
2375,3601,3297,1469,1
2376,1103,3523,1484,0
2377,5361,3544,1227,0
2378,2165,2745,460,0
2379,614,1661,307,0
2380,2955,307,375,0
2381,3035,2602,2099,1
2382,44,3334,1892,1
2383,822,2167,3118,1
2384,348,633,1725,0
2385,240,547,2133,1
2386,5868,2101,3342,0
2387,2908,1598,1693,1
2388,4077,3290,2980,1
2389,4138,2532,1002,0
2390,1648,1087,1972,0
2391,1919,565,3635,0
2392,2926,507,1771,1
2393,2169,1432,3415,1
2394,2258,2014,2107,1
2395,5888,641,511,0
2396,3504,512,745,0
2397,1675,277,1683,0
2398,1174,2830,1397,0
2399,4140,1458,1129,0
2400,642,1253,8,0
2401,2690,3317,859,0
2402,2934,1693,946,0
2403,2511,3532,995,1
2404,5920,2254,2654,1
2405,5153,3020,1117,0
2406,1543,1888,2073,0
2407,4523,3667,1435,1
2408,2948,3522,1071,1
2409,4357,2721,2408,0
2410,1998,3667,3561,0
2411,5867,2751,1874,1
2412,2360,2047,582,0
2413,4599,3393,2019,0
2414,4580,557,2411,0
2415,5974,2861,3465,1
2416,3485,3423,1253,1
2417,2855,2087,1616,0
2418,1538,2044,1221,0
2419,3056,1820,3211,0
2420,2289,2880,2560,0
2421,1289,506,994,1
2422,5042,2491,2710,0
2423,2983,576,1285,1
2424,4317,634,1172,0
2425,2411,1631,1670,0
2426,5591,3689,3190,1
2427,5737,3374,2466,1
2428,587,2608,2074,0
2429,193,1075,353,1
2430,4690,494,1584,1
2431,82,1675,1631,1
2432,5359,3353,435,0
2433,4611,2047,638,1
2434,419,1062,320,1
2435,1735,1969,226,1
2436,820,2282,3408,0
2437,3645,1546,1683,0
2438,1988,2555,1399,0
2439,3350,2487,531,0
2440,1887,2398,284,1
2441,2453,1590,1116,0
2442,2773,2626,1002,1
2443,4559,1894,933,0
2444,5008,1600,1717,1
2445,4613,1241,3279,1
2446,2839,1848,639,1
2447,3549,3350,2772,0
2448,154,1002,3110,1
2449,3780,2920,3422,0
2450,5362,1462,2520,1
2451,2985,647,1712,0
2452,188,924,497,0
2453,785,2458,2432,0
2454,3156,1773,375,0
2455,3349,14,3335,1
2456,1541,3106,841,1
2457,631,3533,178,0
2458,119,924,2047,0
2459,2958,60,1719,0
2460,1654,18,2695,0
2461,641,1439,1461,0
2462,2749,1439,405,1
2463,5343,405,2518,0
2464,86,2214,2014,1
2465,2001,2453,2697,0
2466,1086,2542,185,1
2467,1869,2745,1350,0
2468,1316,2868,838,1
2469,447,1894,1601,1
2470,1845,2099,3107,0
2471,2349,3685,1438,1
2472,656,260,1692,1
2473,4577,3092,2473,1
2474,5583,2175,2718,1
2475,1501,2394,2462,1
2476,638,37,2524,1
2477,6008,2817,542,1
2478,3511,2580,1736,0
2479,2692,129,2128,0
2480,3495,40,1809,1
2481,1275,639,919,0
2482,797,2333,2392,1
2483,5993,1471,358,0
2484,1801,1095,2304,0
2485,2342,287,1096,0
2486,2536,2626,2400,1
2487,1550,619,85,1
2488,5847,2402,2047,1
2489,5526,2099,1360,0
2490,2947,2505,476,1
2491,4646,1886,635,1
2492,3622,262,2718,1
2493,277,1611,539,0
2494,4694,1019,550,0
2495,4816,265,3614,1
2496,295,2379,3423,0
2497,5712,2604,2725,0
2498,5243,3476,639,1
2499,4147,256,2582,1
2500,4146,3702,1344,1
2501,5859,901,1376,0
2502,5365,1653,3145,1
2503,2311,2744,3071,0
2504,377,2524,857,0
2505,5857,3600,52,0
2506,5964,788,533,1
2507,4697,1759,638,0
2508,5284,777,675,1
2509,628,3067,3497,1
2510,3911,3098,2557,1
2511,3797,1900,1785,0
2512,5518,639,197,0
2513,5875,983,685,0
2514,4090,3523,3246,0
2515,3733,1189,2697,1
2516,149,63,349,0
2517,736,866,359,1
2518,5272,62,3618,1
2519,2212,2765,1141,0
2520,1,920,463,0
2521,2535,2272,988,1
2522,1079,2407,3554,0
2523,921,1723,2768,1
2524,3736,3500,1344,1
2525,4155,977,1760,1
2526,4924,361,842,1
2527,2524,14,2116,1
2528,2073,339,3208,0
2529,2548,967,1183,1
2530,5530,1611,3567,0
2531,5539,1286,1704,1
2532,3244,1183,2261,1
2533,1318,3532,1758,0
2534,5746,2141,3035,0
2535,1800,1972,1564,0
2536,5991,1704,50,1
2537,5937,3244,3163,1
2538,3604,2453,3605,1
2539,3366,71,2048,1
2540,4617,3651,576,1
2541,3364,244,1071,1
2542,2296,2718,3128,0
2543,3442,3198,2659,1
2544,5414,641,2451,0
2545,4409,47,2737,0
2546,2930,1122,1670,1
2547,394,222,920,1
2548,3371,575,3686,0
2549,4665,2215,2476,0
2550,3267,3113,163,1
2551,3679,1976,3118,1
2552,2454,287,1441,0
2553,1369,1872,1705,0
2554,4442,3146,2493,1
2555,3832,2751,3267,1
2556,2235,767,2063,1
2557,2613,1564,1075,1
2558,3190,240,1350,1
2559,3002,1284,2400,1
2560,4334,1670,192,1
2561,2778,3398,603,0
2562,4424,2582,3365,1
2563,4575,50,1595,1
2564,473,1286,3119,0
2565,3861,3053,3088,0
2566,235,3640,2561,0
2567,5987,2263,840,1
2568,2338,740,2037,1
2569,5326,320,3605,0
2570,2021,782,1112,0
2571,3270,3652,409,0
2572,3557,56,292,0
2573,2430,1071,3541,0
2574,4653,1214,948,1
2575,4842,1019,3392,1
2576,4310,1268,3373,1
2577,4768,2110,1659,1
2578,3463,1117,3575,0
2579,4996,1254,2301,0
2580,938,463,3626,0
2581,1839,901,1193,0
2582,1575,274,2621,1
2583,182,2978,2409,0
2584,1213,2348,127,1
2585,1488,953,706,1
2586,1948,866,1225,1
2587,3285,2272,3011,0
2588,1279,3436,3301,0
2589,2523,2248,2462,1
2590,4074,2518,538,1
2591,2534,273,683,1
2592,1896,512,3118,0
2593,5789,2029,3137,0
2594,529,2430,423,1
2595,4067,2227,1357,1
2596,4398,943,1419,0
2597,2157,1692,1164,0
2598,4415,420,1266,0
2599,569,1062,3284,1
2600,5009,3020,1397,1
2601,101,223,50,0
2602,5536,2649,2400,1
2603,5672,361,3574,0
2604,5835,2375,2718,1
2605,3612,833,1344,1
2606,4119,641,3003,0
2607,3020,2088,2394,1
2608,6029,2112,2922,0
2609,937,724,997,1
2610,5523,691,3702,0
2611,1797,3390,2734,0
2612,2343,2550,1071,1
2613,3195,2697,1809,0
2614,2962,2745,637,0
2615,755,2924,406,1
2616,651,222,3200,0
2617,2501,2183,3200,1
2618,903,452,406,1
2619,645,1566,838,1
2620,814,1116,1775,0
2621,823,1167,3430,0
2622,6010,3072,3005,0
2623,1779,844,964,1
2624,2478,1745,823,1
2625,2130,423,500,0
2626,1725,1255,1139,1
2627,2286,3698,3605,1
2628,4457,2400,487,0
2629,2264,1189,749,0
2630,1187,292,1396,0
2631,2088,1567,1830,0
2632,4730,2101,3124,1
2633,261,45,3418,1
2634,5304,310,1114,0
2635,5191,1659,2419,1
2636,2484,204,723,1
2637,984,1546,406,0
2638,3611,95,2462,1
2639,3412,508,3158,1
2640,2701,3016,1486,1
2641,3233,3118,3432,0
2642,4052,2729,2462,1
2643,471,2445,2099,1
2644,2459,222,2913,1
2645,2649,1357,320,1
2646,4744,1507,1175,1
2647,1245,2819,1485,1
2648,4222,135,3467,0
2649,1284,3158,261,0
2650,1270,1140,918,1
2651,5482,266,2587,0
2652,4154,3284,405,1
2653,3630,2110,1380,0
2654,4088,648,3175,0
2655,1923,1338,974,0
2656,3435,281,412,0
2657,1894,1712,406,1
2658,2303,1344,140,1
2659,1447,639,1394,0
2660,4809,119,307,1
2661,2828,1596,1397,1
2662,5493,3005,305,1
2663,831,3567,2211,1
2664,3902,3055,1653,1
2665,2919,3020,3419,1
2666,3802,3117,1591,0
2667,2363,2664,279,1
2668,1856,2877,1537,0
2669,2723,641,314,0
2670,4515,2462,319,0
2671,2748,1502,3005,1
2672,1859,1807,1658,0
2673,2571,3476,3436,1
2674,4117,532,1234,0
2675,2898,197,2090,0
2676,5610,1694,2382,1
2677,752,2913,3407,0
2678,1288,2107,3117,1
2679,3560,2101,2344,1
2680,5063,2141,2836,1
2681,1985,1759,3604,0
2682,1551,3015,1075,0
2683,1126,14,3172,1
2684,5082,1441,3128,0
2685,4586,3009,2013,1
2686,5992,2811,1066,1
2687,5246,1833,512,0
2688,5861,3279,1922,1
2689,1511,995,1618,0
2690,3096,1011,157,0
2691,3130,3337,170,1
2692,3959,3476,895,0
2693,4836,1431,126,1
2694,5179,1066,3136,0
2695,888,342,15,1
2696,1117,2632,2681,1
2697,5815,2993,2358,0
2698,4219,2014,1557,0
2699,1626,2908,2390,0
2700,5234,1344,1095,1
2701,5151,2248,308,1
2702,775,2013,1653,0
2703,5558,3636,277,1
2704,3977,1083,782,1
2705,4325,3057,2836,1
2706,3075,1553,277,0
2707,1435,3238,1253,1
2708,2737,1081,1037,1
2709,5226,986,1591,0
2710,4265,1110,2450,1
2711,2785,447,2986,1
2712,646,814,1417,0
2713,3625,374,2493,0
2714,1986,3400,1392,1
2715,872,1344,268,0
2716,3720,408,1373,0
2717,5854,1199,2379,1
2718,526,2396,1083,0
2719,2074,1173,1900,1
2720,1757,405,2058,0
2721,3289,1611,1810,0
2722,4264,2524,539,0
2723,5700,2602,1175,1
2724,5044,1529,2800,0
2725,5261,2020,2993,1
2726,3616,3279,3334,1
2727,3070,2587,1081,0
2728,756,1338,1349,0
2729,5047,320,1087,0
2730,217,1603,885,0
2731,2516,3640,1832,0
2732,55,3367,3400,1
2733,1042,408,3635,1
2734,4528,1175,1076,0
2735,4741,3150,1004,0
2736,4207,155,2432,0
2737,5588,1418,1611,1
2738,1341,533,1614,1
2739,3665,2115,2908,1
2740,4465,3110,2009,0
2741,4654,3381,775,0
2742,117,2807,880,0
2743,34,1855,585,0
2744,3806,2013,3175,0
2745,3749,2797,2936,1
2746,4634,926,2401,0
2747,483,1907,2254,1
2748,3718,507,1438,1
2749,3324,3423,2071,0
2750,5668,2006,3502,0
2751,1280,1693,1023,0
2752,4516,3652,3365,0
2753,1955,1907,1062,1
2754,1218,231,628,0
2755,5578,3137,1431,1
2756,2969,1886,127,0
2757,1401,3319,2013,1
2758,1239,2566,2308,1
2759,5627,3235,2527,1
2760,3049,2329,550,0
2761,5040,718,532,1
2762,435,1555,1982,1
2763,1552,2964,292,0
2764,4152,3207,2088,1
2765,4405,3663,3522,1
2766,2705,1693,565,1
2767,422,2261,223,0
2768,4200,1708,1907,0
2769,2204,3541,1622,0
2770,344,3634,814,1
2771,753,772,3587,1
2772,2065,3049,1023,1
2773,5874,1598,2491,1
2774,4423,240,755,0
2775,3769,1438,2706,1
2776,4639,2892,290,0
2777,148,926,2557,1
2778,3051,255,278,0
2779,1692,3360,2102,1
2780,5240,1200,3605,1
2781,5521,3511,609,1
2782,1498,639,702,0
2783,5699,1896,3373,1
2784,1902,1046,2121,1
2785,1343,2003,3409,1
2786,3899,2211,2288,0
2787,5467,2462,1581,0
2788,5547,2491,2793,1
2789,5417,863,127,1
2790,4974,3200,1527,1
2791,731,1210,2339,0
2792,2570,736,1506,1
2793,4079,3314,3267,1
2794,3012,2211,665,0
2795,5661,2970,2338,0
2796,4860,540,2412,0
2797,5512,3359,463,1
2798,3224,671,2241,1
2799,4271,1926,2417,1
2800,2082,512,3365,1
2801,3266,1397,25,0
2802,64,1786,3523,1
2803,4874,1369,1529,0
2804,2114,3652,2016,0
2805,4019,2211,943,0
2806,3770,2820,290,1
2807,3804,2587,3151,1
2808,722,1682,794,1
2809,5248,61,3554,0
2810,4403,2057,782,0
2811,5420,641,839,0
2812,2711,287,909,0
2813,2160,602,15,1
2814,3004,290,2990,1
2815,164,2602,1153,1
2816,4215,3228,634,1
2817,1669,358,2282,1
2818,1128,1759,3609,0
2819,5626,895,1289,1
2820,3405,1361,628,1
2821,3133,217,538,1
2822,4366,1075,2709,0
2823,4950,3535,2272,1
2824,3477,3109,2871,1
2825,1627,2453,3545,1
2826,4129,1201,1518,0
2827,5836,127,2587,1
2828,4863,3400,1532,0
2829,3958,1701,307,1
2830,4185,1760,1707,1
2831,4164,2797,2032,0
2832,3547,2842,1441,0
2833,769,634,498,1
2834,1703,2697,548,0
2835,2921,948,2013,1
2836,4105,359,3527,0
2837,2677,320,432,0
2838,2101,1743,2468,0
2839,3138,1585,2272,1
2840,786,447,3034,1
2841,2859,2411,3620,0
2842,4648,1705,3062,1
2843,2594,1189,550,0
2844,1945,639,549,0
2845,3680,2705,427,0
2846,2800,870,2390,1
2847,771,2197,2863,1
2848,3505,1909,2338,1
2849,2315,3289,1037,1
2850,4502,3600,565,1
2851,4683,1512,3600,0
2852,1742,1630,2057,0
2853,750,3449,3198,0
2854,2953,369,1708,0
2855,1219,321,3127,1
2856,804,562,2007,0
2857,3960,2705,3200,0
2858,5775,368,2846,1
2859,2826,1691,1125,0
2860,5352,408,1432,0
2861,2019,1462,2697,0
2862,2470,3077,1015,1
2863,221,1832,28,1
2864,5745,1271,2772,1
2865,4591,972,1760,1
2866,5783,1066,622,0
2867,4678,2830,847,0
2868,2601,647,648,1
2869,3971,3,2359,1
2870,3801,3684,412,1
2871,4498,408,1598,0
2872,5912,592,1892,1
2873,3774,808,142,1
2874,1483,1224,3203,0
2875,3185,706,1874,1
2876,1431,3599,1963,1
2877,4657,767,2076,0
2878,387,497,3224,1
2879,1151,1360,412,0
2880,4679,2892,423,1
2881,4664,1041,1632,0
2882,4126,1743,775,0
2883,2950,2830,724,0
2884,4609,2230,1630,1
2885,5345,1732,3666,1
2886,4346,2467,621,1
2887,355,1283,2066,1
2888,5064,1621,847,1
2889,1521,538,3523,1
2890,4873,2077,320,0
2891,4473,2768,3507,0
2892,1006,1509,2681,1
2893,3528,1319,2104,1
2894,4970,3429,567,0
2895,2885,2691,2614,1
2896,1874,463,2582,1
2897,582,3148,56,0
2898,6035,2411,1078,0
2899,1268,95,325,0
2900,2193,2609,1461,1
2901,4746,307,3541,0
2902,1721,775,90,0
2903,5132,195,1003,0
2904,5511,1037,1162,0
2905,3922,3668,3604,1
2906,1052,1432,2043,1
2907,3192,817,3620,0
2908,5233,538,3519,1
2909,1560,742,846,0
2910,5318,638,3072,1
2911,13,634,1833,1
2912,3556,2324,2560,0
2913,5513,602,745,1
2914,1596,1723,3163,1
2915,132,1546,517,0
2916,211,911,920,1
2917,5463,3369,1965,1
2918,2675,1685,1584,1
2919,5065,1448,2577,0
2920,2657,1243,37,1
2921,5477,2320,3689,1
2922,952,2433,266,1
2923,5890,115,2261,1
2924,2876,2592,840,1
2925,3179,3408,775,1
2926,5599,1726,1253,1
2927,3778,2069,417,1
2928,2798,2627,2091,1
2929,18,1692,2272,0
2930,2276,2010,2491,1
2931,5933,2830,3694,0
2932,4300,2153,2167,1
2933,5253,639,3598,0
2934,843,1944,2970,1
2935,3921,458,307,1
2936,5351,3064,2766,1
2937,5531,532,146,0
2938,3450,1387,3035,0
2939,5141,223,1253,1
2940,4175,738,3697,0
2941,5286,477,1705,1
2942,3565,2986,2473,0
2943,1379,2626,3163,1
2944,2261,1185,287,1
2945,1873,1357,89,0
2946,783,3675,1529,1
2947,4068,259,281,1
2948,359,435,2940,0
2949,1928,2029,1116,0
2950,5207,2394,1323,0
2951,960,710,2875,0
2952,1600,3350,273,0
2953,4788,135,3069,0
2954,1539,700,1153,1
2955,2038,3151,708,0
2956,626,1611,1703,0
2957,3073,244,2532,1
2958,3903,1203,2940,0
2959,264,3432,2261,1
2960,4651,2491,1603,1
2961,5348,635,3504,0
2962,1746,3446,127,1
2963,1243,641,241,0
2964,5242,3309,2721,1
2965,5413,1949,408,1
2966,5889,466,2009,0
2967,2015,1836,262,1
2968,3548,2584,1743,1
2969,580,197,3365,1
2970,57,915,1712,0
2971,5271,1331,3146,0
2972,1493,2066,3444,1
2973,3308,1791,2491,1
2974,2158,1385,1705,1
2975,5635,2936,2458,0
2976,395,3694,854,1
2977,556,2384,2797,0
2978,3503,3353,1428,0
2979,821,2832,2971,1
2980,2153,1510,1692,1
2981,5219,1253,2028,0
2982,5357,2656,901,0
2983,2744,2486,1253,1
2984,5976,3701,1620,1
2985,3055,1383,1259,0
2986,2722,1631,3016,0
2987,592,3666,2652,1
2988,1565,2380,1800,0
2989,5287,1019,3300,0
2990,5385,2462,2273,1
2991,2504,3062,734,1
2992,3107,3299,276,1
2993,2044,2210,639,1
2994,3964,1663,1280,1
2995,4506,769,3503,0
2996,2035,1553,2774,0
2997,1935,2419,1611,1
2998,552,1760,370,1
2999,1171,575,2990,1
3000,1731,517,520,0
3001,1903,2010,1385,0
3002,1249,3145,3106,0
3003,5178,3330,3003,1
3004,4614,307,1617,0
3005,4779,510,3523,1
3006,3555,2254,3224,0
3007,2369,549,1802,0
3008,2385,838,726,0
3009,1639,876,274,1
3010,1764,2390,2886,0
3011,3784,2211,1369,0
3012,2330,2558,1601,0
3013,2978,3411,838,1
3014,5757,1611,1637,0
3015,5623,838,3265,0
3016,1430,222,2327,0
3017,1544,2938,1546,1
3018,6016,3,2277,0
3019,5363,3605,2241,1
3020,3316,531,3604,1
3021,603,3666,506,0
3022,942,274,1874,0
3023,3758,811,2329,1
3024,3754,959,3408,0
3025,4631,645,3419,1
3026,1274,995,3128,0
3027,676,3477,177,1
3028,3008,1189,154,1
3029,4536,629,963,0
3030,1849,3309,6,0
3031,2542,1371,1421,0
3032,6018,2993,1900,1
3033,6006,476,1189,1
3034,3705,918,2525,0
3035,159,494,3016,1
3036,2234,469,262,1
3037,3406,1911,1485,0
3038,176,3218,2017,0
3039,4199,2868,3605,1
3040,3346,1656,1759,1
3041,3373,2913,3245,1
3042,4125,2333,1189,1
3043,1258,601,2980,0
3044,4345,695,2121,0
3045,2126,3627,2061,1
3046,997,2458,1312,0
3047,2698,1095,2683,0
3048,3099,1089,339,0
3049,5020,838,1185,0
3050,3152,88,3228,0
3051,2099,3557,310,1
3052,2940,564,1386,0
3053,2592,1596,1147,0
3054,4991,538,2937,0
3055,3755,1371,672,0
3056,905,538,937,0
3057,3653,1310,3233,1
3058,1748,2440,3519,1
3059,3292,2066,428,1
3060,1168,1019,3419,0
3061,2703,246,1360,0
3062,1059,2650,3541,1
3063,3614,3337,1282,0
3064,5794,3365,3334,0
3065,5716,1712,2044,1
3066,3970,2032,926,0
3067,1686,3626,52,1
3068,845,2549,671,1
3069,621,3627,2664,1
3070,3773,924,3238,1
3071,2622,2936,1157,0
3072,3140,266,857,0
3073,1714,72,517,1
3074,5356,734,2187,0
3075,3203,133,1003,0
3076,5769,1568,1753,1
3077,2753,2102,2462,0
3078,4322,1874,880,1
3079,2390,3697,1227,0
3080,596,1339,2497,0
3081,3650,2013,1524,0
3082,2345,1892,1066,1
3083,4235,3085,2803,0
3084,2630,2066,1431,1
3085,4257,406,1832,0
3086,5524,1652,1631,1
3087,916,2602,3023,1
3088,4136,161,1524,1
3089,2936,1338,2375,0
3090,195,3279,1900,1
3091,2813,2390,550,0
3092,1005,2220,201,1
3093,5187,1855,2794,1
3094,368,1900,406,1
3095,2350,60,866,0
3096,6013,1243,734,1
3097,4148,3062,3564,0
3098,3436,1772,2165,1
3099,3066,2993,833,0
3100,4621,1816,2431,1
3101,1335,1271,2538,1
3102,4789,3308,3522,0
3103,2497,1486,222,0
3104,1754,2913,2800,1
3105,1506,740,435,1
3106,3947,1524,3117,0
3107,4003,1354,222,1
3108,318,2386,274,0
3109,803,45,90,1
3110,3572,3649,2272,1
3111,5742,1594,890,0
3112,711,2531,948,1
3113,98,1285,3020,1
3114,488,2524,1142,0
3115,2883,1693,879,0
3116,3019,650,3476,1
3117,2156,1426,1175,0
3118,1433,3113,638,1
3119,5157,1476,3207,0
3120,1159,339,1175,1
3121,2949,3085,1461,0
3122,1983,1595,189,1
3123,5644,1707,2473,0
3124,4900,3198,265,0
3125,4393,1441,2764,0
3126,2216,3100,3428,1
3127,1761,2317,290,1
3128,5652,2525,2424,1
3129,4529,532,2814,0
3130,1398,299,3695,0
3131,4740,2386,3096,0
3132,4485,1078,2425,1
3133,3537,977,3666,1
3134,3261,610,3047,1
3135,6009,874,548,0
3136,5862,1383,60,1
3137,1926,1886,1986,1
3138,2104,3346,192,1
3139,5618,3435,3180,1
3140,1490,2990,3536,0
3141,5340,2057,838,1
3142,5194,629,1965,1
3143,1371,2698,2058,0
3144,1252,2102,2432,0
3145,2118,1765,3010,1
3146,5092,2013,830,0
3147,317,2066,1926,1
3148,5735,604,564,0
3149,4303,1659,3527,1
3150,1364,2936,3172,0
3151,469,1162,2908,0
3152,630,1313,2152,0
3153,5197,1441,3112,1
3154,5211,1394,307,1
3155,1012,2016,606,0
3156,1290,307,432,0
3157,4404,2888,557,1
3158,3594,3671,3115,1
3159,3666,557,532,1
3160,4397,2324,726,1
3161,4761,1437,299,1
3162,4510,1284,3601,1
3163,5728,3687,1584,1
3164,2928,2971,2106,0
3165,2730,532,3509,0
3166,5336,875,2993,1
3167,714,2682,101,0
3168,669,1267,874,1
3169,4112,2390,299,1
3170,301,90,2419,0
3171,3076,779,476,1
3172,5944,2099,838,1
3173,2233,3128,1598,0
3174,3908,3446,641,1
3175,5410,1034,1584,1
3176,278,3106,3589,0
3177,1312,2179,423,1
3178,4362,2990,261,0
3179,609,3198,3677,0
3180,6034,3146,361,1
3181,1113,3404,1910,1
3182,5574,3636,3665,0
3183,4278,3337,2092,1
3184,2760,531,1385,1
3185,476,3615,1264,0
3186,5792,2388,3684,0
3187,4830,617,361,1
3188,5855,2409,1780,0
3189,1347,2705,1704,0
3190,5300,639,1959,1
3191,637,2287,485,0
3192,2646,2086,1172,0
3193,1058,413,2985,1
3194,3449,1809,1461,0
3195,896,885,1040,0
3196,3588,1823,2282,0
3197,5006,3106,3675,1
3198,1971,2664,575,1
3199,4564,2101,2410,0
3200,2755,91,3092,1
3201,1569,3158,3606,0
3202,3432,1895,240,1
3203,1050,1388,1715,1
3204,4247,260,45,1
3205,5183,3278,875,1
3206,388,2770,948,0
3207,5283,629,1437,1
3208,511,1263,2797,0
3209,859,2099,3292,0
3210,1198,1086,2898,0
3211,4071,1900,3675,0
3212,610,3365,2175,0
3213,1865,817,1621,1
3214,5779,2798,463,1
3215,1961,2099,570,0
3216,1465,797,3058,0
3217,3667,3155,3238,1
3218,2097,909,986,1
3219,2210,3595,3652,1
3220,1548,1759,671,0
3221,161,1693,2535,0
3222,1148,751,1203,0
3223,904,2618,2726,0
3224,2704,290,406,1
3225,1555,1546,2846,1
3226,1770,3604,2562,1
3227,1954,278,2444,0
3228,175,2358,1305,0
3229,4764,1312,1833,1
3230,4994,2215,2642,0
3231,3240,1386,1520,0
3232,4521,68,1484,0
3233,1743,745,1397,1
3234,3807,223,1387,0
3235,4831,538,639,0
3236,3559,958,1095,1
3237,1116,1662,3003,1
3238,287,580,1553,1
3239,2079,1089,101,1
3240,5421,734,347,0
3241,4526,3451,2056,0
3242,644,1522,1173,1
